plato_id,nombre_plato,categoria_plato,precio,popularidad,rating,restaurante_id,nombre_restaurante,categoria_rest,latitud,longitud,year,month,day,weekday,es_favorito,lunes_apertura_min,lunes_cierre_min,martes_apertura_min,martes_cierre_min,miércoles_apertura_min,miércoles_cierre_min,jueves_apertura_min,jueves_cierre_min,viernes_apertura_min,viernes_cierre_min,sábado_apertura_min,sábado_cierre_min,domingo_apertura_min,domingo_cierre_min,telefono
complementary_plate_vegetariana_89,Curry Vegetariano,Vegetariana,10500,82,3.3,rest_vegetariana_6,Veggie Garden,Vegetariana,5.6500246,-73.5068578,2026,1,26,0,1,600,120,600,120,600,120,600,120,600,120,624,121,601,134,
complementary_plate_vegetariana_90,Risotto de Hongos,Vegetariana,14000,82,3.3,rest_vegetariana_17,Sabor Verde,Vegetariana,5.6522734,-73.5084283,2025,12,17,2,0,600,120,600,120,600,120,600,120,600,120,651,111,549,152,
complementary_plate_vegetariana_91,Falafel de la Casa,Vegetariana,13500,84,3.8,rest_vegetariana_15,Veggie Garden,Vegetariana,5.6596202,-73.5276882,2024,9,14,5,0,600,120,600,120,600,120,600,120,600,120,591,120,550,148,
complementary_plate_vegetariana_92,Curry Vegetariano,Vegetariana,16500,68,3.8,rest_vegetariana_20,Veggie Garden,Vegetariana,5.6365047,-73.5034485,2025,11,5,2,0,480,1320,480,1320,480,1320,480,1320,480,1320,483,1373,422,1303,3233126358
complementary_plate_vegetariana_93,Risotto de Hongos Premium,Vegetariana,10000,72,2.5,rest_vegetariana_18,Vegano,Vegetariana,5.6348807,-73.5018874,2025,3,4,1,1,720,1380,720,1380,720,1380,720,1380,720,1380,743,1435,718,1393,3822988434
complementary_plate_vegetariana_94,Arepa con Queso,Vegetariana,10500,72,3.5,rest_vegetariana_10,Sabor Verde,Vegetariana,5.6510565,-73.5269303,2024,4,29,0,0,420,1380,420,1380,420,1380,420,1380,420,1380,451,1407,374,1362,
complementary_plate_vegetariana_95,Curry Vegetariano,Vegetariana,18000,82,4.4,rest_vegetariana_4,Plant Power,Vegetariana,5.6336321,-73.525823,2025,7,29,1,1,480,1320,480,1320,480,1320,480,1320,480,1320,425,1311,483,1307,3104036405
complementary_plate_vegetariana_96,Pizza Vegetariana Especial,Vegetariana,8500,88,3.9,rest_vegetariana_15,Veggie Garden,Vegetariana,5.6572303,-73.5197746,2024,11,2,5,0,720,1380,720,1380,720,1380,720,1380,720,1380,718,1374,751,1393,
complementary_plate_vegetariana_97,Wrap Vegetal del Chef,Vegetariana,8000,93,4.6,rest_vegetariana_6,Vegano,Vegetariana,5.6543365,-73.5023552,2024,9,4,2,0,600,120,600,120,600,120,600,120,600,120,540,157,634,96,
complementary_plate_vegetariana_98,Tacos Vegetarianos del Chef,Vegetariana,11000,76,3.9,rest_vegetariana_20,Vegano,Vegetariana,5.6371598,-73.5049472,2024,12,5,3,0,720,1380,720,1380,720,1380,720,1380,720,1380,673,1399,744,1426,3219626780
complementary_plate_vegetariana_99,Pasta con Vegetales,Vegetariana,12000,66,3.1,rest_vegetariana_18,Sabor Verde,Vegetariana,5.6500348,-73.5358973,2024,2,19,0,0,420,1380,420,1380,420,1380,420,1380,420,1380,410,1393,397,1407,
complementary_plate_vegetariana_100,Risotto de Hongos Premium,Vegetariana,14000,80,3.5,rest_vegetariana_18,Plant Power,Vegetariana,5.6501817,-73.5242908,2024,9,9,0,0,720,1380,720,1380,720,1380,720,1380,720,1380,685,1376,739,1387,
complementary_plate_vegetariana_101,Tacos Vegetarianos,Vegetariana,14000,65,3.4,rest_vegetariana_18,Vegano,Vegetariana,5.624125,-73.5178652,2024,3,18,0,0,480,1320,480,1320,480,1320,480,1320,480,1320,517,1335,491,1351,3921508926
complementary_plate_vegetariana_102,Hamburguesa Vegetariana,Vegetariana,8500,70,3.6,rest_vegetariana_2,Veggie Garden,Vegetariana,5.6561021,-73.5198747,2024,3,22,4,0,600,120,600,120,600,120,600,120,600,120,643,91,606,103,
complementary_plate_vegetariana_103,Lasaña Vegetariana,Vegetariana,15000,74,4.0,rest_vegetariana_10,Veggie Garden,Vegetariana,5.6402101,-73.5322455,2024,3,1,4,0,420,1380,420,1380,420,1380,420,1380,420,1380,456,1370,396,1437,3807514728
complementary_plate_vegetariana_104,Wrap Vegetal del Chef,Vegetariana,14500,72,3.7,rest_vegetariana_17,Vegano,Vegetariana,5.6530583,-73.5056473,2025,6,8,6,0,480,1320,480,1320,480,1320,480,1320,480,1320,465,1347,433,1368,
complementary_plate_vegetariana_105,Risotto de Hongos Especial,Vegetariana,18000,78,3.7,rest_vegetariana_7,Veggie Garden,Vegetariana,5.632802,-73.5129224,2025,5,25,6,1,480,1320,480,1320,480,1320,480,1320,480,1320,538,1338,469,1343,3389921241
complementary_plate_vegetariana_106,Risotto de Hongos del Chef,Vegetariana,13000,84,3.9,rest_vegetariana_10,Plant Power,Vegetariana,5.6558209,-73.5064837,2025,7,23,2,1,720,1380,720,1380,720,1380,720,1380,720,1380,776,1431,750,1440,
complementary_plate_vegetariana_107,Wrap Vegetal,Vegetariana,11500,85,3.6,rest_vegetariana_9,Veggie Garden,Vegetariana,5.6355681,-73.5056494,2024,11,25,0,0,720,1380,720,1380,720,1380,720,1380,720,1380,747,1359,683,1372,3180320156
complementary_plate_vegetariana_108,Hamburguesa Vegetariana,Vegetariana,14500,76,3.1,rest_vegetariana_5,Plant Power,Vegetariana,5.6204335,-73.5100658,2025,12,28,6,0,720,1380,720,1380,720,1380,720,1380,720,1380,680,1424,768,1382,3870365456
complementary_plate_vegetariana_109,Lasaña Vegetariana,Vegetariana,14000,72,4.0,rest_vegetariana_11,Sabor Verde,Vegetariana,5.6562153,-73.5224316,2025,11,24,0,0,480,1320,480,1320,480,1320,480,1320,480,1320,519,1370,498,1374,
complementary_plate_vegetariana_110,Pasta con Vegetales,Vegetariana,11500,78,3.4,rest_vegetariana_12,Vegano,Vegetariana,5.6236515,-73.5155781,2025,11,4,1,0,720,1380,720,1380,720,1380,720,1380,720,1380,726,1358,760,1414,3305233721
complementary_plate_vegetariana_111,Lasaña Vegetariana,Vegetariana,15000,67,3.5,rest_vegetariana_1,Vegano,Vegetariana,5.6327725,-73.5335854,2024,7,12,4,0,720,1380,720,1380,720,1380,720,1380,720,1380,744,1392,702,1396,3586634820
complementary_plate_vegetariana_112,Tacos Vegetarianos Premium,Vegetariana,9500,66,3.4,rest_vegetariana_11,Veggie Garden,Vegetariana,5.6580025,-73.5130542,2024,3,10,6,1,420,1380,420,1380,420,1380,420,1380,420,1380,417,1380,475,1432,
complementary_plate_vegetariana_113,Hamburguesa Vegetariana Clásico,Vegetariana,14000,85,3.9,rest_vegetariana_2,Vegano,Vegetariana,5.6580243,-73.5328299,2024,9,26,3,0,480,1320,480,1320,480,1320,480,1320,480,1320,469,1322,489,1326,
complementary_plate_vegetariana_114,Pasta con Vegetales del Chef,Vegetariana,8500,73,4.3,rest_vegetariana_3,Veggie Garden,Vegetariana,5.6429375,-73.512242,2024,5,6,0,0,720,1380,720,1380,720,1380,720,1380,720,1380,701,1415,670,1362,3915250513
complementary_plate_vegetariana_115,Arepa con Queso,Vegetariana,11000,74,3.1,rest_vegetariana_3,Vegano,Vegetariana,5.6452735,-73.5308161,2024,4,15,0,0,720,1380,720,1380,720,1380,720,1380,720,1380,770,1437,714,1363,
complementary_plate_vegetariana_116,Pizza Vegetariana,Vegetariana,7000,86,4.3,rest_vegetariana_3,Sabor Verde,Vegetariana,5.6379378,-73.5352979,2024,7,15,0,0,480,1320,480,1320,480,1320,480,1320,480,1320,478,1332,424,1301,3452974291
complementary_plate_vegetariana_117,Curry Vegetariano,Vegetariana,11000,73,3.8,rest_vegetariana_4,Veggie Garden,Vegetariana,5.6317284,-73.5333886,2025,1,4,5,0,420,1380,420,1380,420,1380,420,1380,420,1380,412,1399,417,1430,3841863848
complementary_plate_vegetariana_118,Pizza Vegetariana,Vegetariana,14500,75,3.6,rest_vegetariana_10,Veggie Garden,Vegetariana,5.6331466,-73.5399203,2025,4,16,2,0,480,1320,480,1320,480,1320,480,1320,480,1320,516,1364,425,1379,3978065584
complementary_plate_vegetariana_119,Hamburguesa Vegetariana,Vegetariana,12500,77,3.9,rest_vegetariana_13,Plant Power,Vegetariana,5.6469007,-73.5112504,2025,9,20,5,0,420,1380,420,1380,420,1380,420,1380,420,1380,457,1406,408,1400,
complementary_plate_vegetariana_120,Risotto de Hongos Especial,Vegetariana,15000,79,3.6,rest_vegetariana_2,Plant Power,Vegetariana,5.650095,-73.510704,2025,10,3,4,0,720,1380,720,1380,720,1380,720,1380,720,1380,698,1436,773,1432,
complementary_plate_vegetariana_1,Arepa con Queso Clásico,Vegetariana,30500,55,3.7,rest_vegetariana_17,Plant Power,Vegetariana,5.6516632,-73.5194027,2024,12,11,2,0,600,120,600,120,600,120,600,120,600,120,608,160,550,129,
complementary_plate_vegetariana_2,Arepa con Queso,Vegetariana,40000,40,2.8,rest_vegetariana_15,Veggie Garden,Vegetariana,5.6515847,-73.5335455,2024,7,24,2,0,720,1380,720,1380,720,1380,720,1380,720,1380,683,1378,738,1382,
complementary_plate_vegetariana_3,Arepa con Queso de la Casa,Vegetariana,26000,56,3.9,rest_vegetariana_5,Sabor Verde,Vegetariana,5.6236482,-73.5366578,2025,2,6,3,0,420,1380,420,1380,420,1380,420,1380,420,1380,445,1358,392,1362,3161316090
complementary_plate_vegetariana_4,Risotto de Hongos,Vegetariana,37500,76,5.0,rest_vegetariana_10,Sabor Verde,Vegetariana,5.6397768,-73.5392348,2024,5,16,3,0,480,1320,480,1320,480,1320,480,1320,480,1320,456,1369,428,1314,3553044610
complementary_plate_vegetariana_5,Hamburguesa Vegetariana,Vegetariana,40500,48,3.4,rest_vegetariana_14,Plant Power,Vegetariana,5.6223024,-73.5333701,2024,2,8,3,0,420,1380,420,1380,420,1380,420,1380,420,1380,463,1390,414,1371,3981898249
complementary_plate_vegetariana_6,Falafel,Vegetariana,45000,55,3.7,rest_vegetariana_16,Sabor Verde,Vegetariana,5.6419812,-73.5043658,2025,3,31,0,0,420,1380,420,1380,420,1380,420,1380,420,1380,377,1436,453,1392,3172112225
complementary_plate_vegetariana_7,Pasta con Vegetales Premium,Vegetariana,38500,74,5.0,rest_vegetariana_3,Sabor Verde,Vegetariana,5.6376612,-73.5303385,2024,5,6,0,0,720,1380,720,1380,720,1380,720,1380,720,1380,742,1427,670,1385,3179601871
complementary_plate_vegetariana_8,Tacos Vegetarianos,Vegetariana,22500,65,3.7,rest_vegetariana_18,Plant Power,Vegetariana,5.6555082,-73.5258291,2025,12,31,2,0,480,1320,480,1320,480,1320,480,1320,480,1320,528,1354,500,1293,
complementary_plate_vegetariana_9,Arepa con Queso del Chef,Vegetariana,45000,75,4.6,rest_vegetariana_15,Sabor Verde,Vegetariana,5.6340366,-73.5357862,2025,9,22,0,0,600,120,600,120,600,120,600,120,600,120,623,109,586,140,3260896635
complementary_plate_vegetariana_10,Arepa con Queso del Chef,Vegetariana,24500,53,4.0,rest_vegetariana_5,Plant Power,Vegetariana,5.6246827,-73.5311055,2024,8,29,3,1,600,120,600,120,600,120,600,120,600,120,586,154,541,174,3313057303
complementary_plate_vegetariana_11,Pasta con Vegetales de la Casa,Vegetariana,36000,50,3.9,rest_vegetariana_8,Sabor Verde,Vegetariana,5.6257197,-73.519231,2025,12,27,5,1,720,1380,720,1380,720,1380,720,1380,720,1380,682,1422,732,1434,3773262153
complementary_plate_vegetariana_12,Hamburguesa Vegetariana,Vegetariana,26000,56,2.9,rest_vegetariana_16,Sabor Verde,Vegetariana,5.6504604,-73.5156899,2025,1,5,6,1,720,1380,720,1380,720,1380,720,1380,720,1380,668,1383,707,1379,
complementary_plate_vegetariana_13,Wrap Vegetal,Vegetariana,29500,43,2.6,rest_vegetariana_19,Sabor Verde,Vegetariana,5.6447287,-73.5301859,2025,5,13,1,0,480,1320,480,1320,480,1320,480,1320,480,1320,425,1373,461,1303,
complementary_plate_vegetariana_14,Pizza Vegetariana,Vegetariana,45000,49,3.4,rest_vegetariana_17,Vegano,Vegetariana,5.6240449,-73.5376907,2025,6,23,0,1,600,120,600,120,600,120,600,120,600,120,623,138,586,165,3545118378
complementary_plate_vegetariana_15,Tacos Vegetarianos,Vegetariana,34500,50,4.0,rest_vegetariana_6,Plant Power,Vegetariana,5.6233643,-73.5243587,2024,11,13,2,0,420,1380,420,1380,420,1380,420,1380,420,1380,464,1394,422,1411,3509566646
complementary_plate_vegetariana_16,Pasta con Vegetales,Vegetariana,36500,70,5.0,rest_vegetariana_4,Sabor Verde,Vegetariana,5.6480388,-73.5306319,2024,5,31,4,0,480,1320,480,1320,480,1320,480,1320,480,1320,485,1372,455,1317,
complementary_plate_vegetariana_17,Falafel,Vegetariana,26500,69,4.3,rest_vegetariana_19,Vegano,Vegetariana,5.6229105,-73.5312178,2025,7,6,6,0,600,120,600,120,600,120,600,120,600,120,643,132,632,104,3839209434
complementary_plate_vegetariana_18,Tacos Vegetarianos,Vegetariana,43500,60,3.8,rest_vegetariana_17,Plant Power,Vegetariana,5.6528744,-73.5016055,2024,5,3,4,0,600,120,600,120,600,120,600,120,600,120,542,121,545,106,
complementary_plate_vegetariana_19,Wrap Vegetal del Chef,Vegetariana,39500,59,3.7,rest_vegetariana_10,Veggie Garden,Vegetariana,5.6482497,-73.515348,2024,3,31,6,0,720,1380,720,1380,720,1380,720,1380,720,1380,667,1371,693,1373,
complementary_plate_vegetariana_20,Pasta con Vegetales,Vegetariana,40500,59,3.7,rest_vegetariana_5,Vegano,Vegetariana,5.623254,-73.5177249,2024,6,1,5,0,720,1380,720,1380,720,1380,720,1380,720,1380,717,1427,720,1411,3965106149
complementary_plate_vegetariana_21,Tacos Vegetarianos,Vegetariana,27000,61,3.9,rest_vegetariana_13,Plant Power,Vegetariana,5.6233935,-73.523369,2025,1,15,2,0,420,1380,420,1380,420,1380,420,1380,420,1380,381,1437,403,1408,3393492755
complementary_plate_vegetariana_22,Curry Vegetariano del Chef,Vegetariana,28000,54,4.1,rest_vegetariana_16,Veggie Garden,Vegetariana,5.6594656,-73.5228422,2025,8,9,5,0,480,1320,480,1320,480,1320,480,1320,480,1320,422,1315,486,1354,
complementary_plate_vegetariana_23,Tacos Vegetarianos,Vegetariana,24000,53,3.6,rest_vegetariana_14,Veggie Garden,Vegetariana,5.6349708,-73.5183638,2024,3,14,3,1,480,1320,480,1320,480,1320,480,1320,480,1320,431,1351,504,1306,3874703656
complementary_plate_vegetariana_24,Curry Vegetariano,Vegetariana,29500,50,3.4,rest_vegetariana_12,Vegano,Vegetariana,5.6348257,-73.5121428,2025,1,12,6,0,420,1380,420,1380,420,1380,420,1380,420,1380,471,1355,449,1417,3495424693
complementary_plate_vegetariana_25,Pizza Vegetariana,Vegetariana,40000,62,4.0,rest_vegetariana_7,Vegano,Vegetariana,5.652512,-73.5119142,2025,5,19,0,0,600,120,600,120,600,120,600,120,600,120,557,122,601,119,
complementary_plate_vegetariana_26,Hamburguesa Vegetariana,Vegetariana,33500,55,4.3,rest_vegetariana_11,Plant Power,Vegetariana,5.6578899,-73.5331322,2024,3,4,0,1,480,1320,480,1320,480,1320,480,1320,480,1320,493,1356,435,1356,
complementary_plate_vegetariana_27,Tacos Vegetarianos,Vegetariana,22500,65,3.9,rest_vegetariana_12,Vegano,Vegetariana,5.65944,-73.5199955,2024,7,8,0,0,420,1380,420,1380,420,1380,420,1380,420,1380,373,1369,414,1433,
complementary_plate_vegetariana_28,Wrap Vegetal,Vegetariana,24500,61,3.7,rest_vegetariana_18,Sabor Verde,Vegetariana,5.6501351,-73.5235217,2024,7,14,6,1,600,120,600,120,600,120,600,120,600,120,636,116,592,160,
complementary_plate_vegetariana_29,Curry Vegetariano Especial,Vegetariana,18000,77,4.2,rest_vegetariana_6,Plant Power,Vegetariana,5.6350504,-73.5051789,2024,11,6,2,0,420,1380,420,1380,420,1380,420,1380,420,1380,399,1423,404,1440,3495546082
complementary_plate_vegetariana_30,Wrap Vegetal,Vegetariana,45000,52,3.4,rest_vegetariana_13,Veggie Garden,Vegetariana,5.62334,-73.5147432,2025,8,26,1,0,720,1380,720,1380,720,1380,720,1380,720,1380,725,1401,760,1393,3737823342
complementary_plate_vegetariana_31,Curry Vegetariano,Vegetariana,45000,48,3.6,rest_vegetariana_12,Sabor Verde,Vegetariana,5.6510859,-73.5186998,2025,6,24,1,0,480,1320,480,1320,480,1320,480,1320,480,1320,525,1308,480,1366,
complementary_plate_vegetariana_32,Tacos Vegetarianos,Vegetariana,28500,59,3.9,rest_vegetariana_20,Sabor Verde,Vegetariana,5.6423362,-73.5353842,2024,2,9,4,0,480,1320,480,1320,480,1320,480,1320,480,1320,512,1339,539,1341,3174741149
complementary_plate_vegetariana_33,Arepa con Queso del Chef,Vegetariana,45000,53,4.3,rest_vegetariana_2,Sabor Verde,Vegetariana,5.6369689,-73.5157745,2025,7,22,1,0,720,1380,720,1380,720,1380,720,1380,720,1380,741,1413,716,1351,3708304436
complementary_plate_vegetariana_34,Hamburguesa Vegetariana Especial,Vegetariana,36000,46,3.2,rest_vegetariana_12,Sabor Verde,Vegetariana,5.6562542,-73.5353118,2024,12,24,1,1,720,1380,720,1380,720,1380,720,1380,720,1380,746,1354,706,1380,
complementary_plate_vegetariana_35,Pizza Vegetariana del Chef,Vegetariana,45000,66,4.6,rest_vegetariana_19,Sabor Verde,Vegetariana,5.6244479,-73.5265117,2024,7,14,6,0,600,120,600,120,600,120,600,120,600,120,615,115,606,91,3975281301
complementary_plate_vegetariana_36,Arepa con Queso,Vegetariana,24500,53,3.9,rest_vegetariana_1,Vegano,Vegetariana,5.639705,-73.5342863,2024,6,28,4,0,420,1380,420,1380,420,1380,420,1380,420,1380,464,1385,388,1427,3629396869
complementary_plate_vegetariana_37,Pizza Vegetariana,Vegetariana,45000,63,5.0,rest_vegetariana_17,Sabor Verde,Vegetariana,5.6204541,-73.5123171,2025,10,10,4,0,720,1380,720,1380,720,1380,720,1380,720,1380,712,1414,673,1421,3103835598
complementary_plate_vegetariana_38,Falafel Clásico,Vegetariana,22500,62,3.9,rest_vegetariana_15,Vegano,Vegetariana,5.6387464,-73.5317499,2024,3,11,0,0,420,1380,420,1380,420,1380,420,1380,420,1380,448,1406,408,1422,3373417498
complementary_plate_vegetariana_39,Arepa con Queso,Vegetariana,29000,67,4.8,rest_vegetariana_14,Plant Power,Vegetariana,5.6222521,-73.5243256,2025,3,20,3,0,600,120,600,120,600,120,600,120,600,120,554,123,548,138,3856027145
complementary_plate_vegetariana_40,Pizza Vegetariana,Vegetariana,30500,54,3.9,rest_vegetariana_18,Sabor Verde,Vegetariana,5.6247527,-73.504173,2025,11,21,4,0,480,1320,480,1320,480,1320,480,1320,480,1320,509,1323,451,1326,3961941832
complementary_plate_vegetariana_41,Lasaña Vegetariana,Vegetariana,30500,63,4.1,rest_vegetariana_7,Plant Power,Vegetariana,5.624701,-73.5318273,2024,9,14,5,0,600,120,600,120,600,120,600,120,600,120,580,135,567,163,3987468512
complementary_plate_vegetariana_42,Arepa con Queso del Chef,Vegetariana,31500,62,4.0,rest_vegetariana_4,Sabor Verde,Vegetariana,5.6459684,-73.5196878,2025,8,31,6,0,720,1380,720,1380,720,1380,720,1380,720,1380,771,1383,686,1379,
complementary_plate_vegetariana_43,Hamburguesa Vegetariana del Chef,Vegetariana,29500,64,4.5,rest_vegetariana_12,Veggie Garden,Vegetariana,5.6498418,-73.5232291,2024,10,1,1,0,480,1320,480,1320,480,1320,480,1320,480,1320,506,1374,483,1368,
complementary_plate_vegetariana_44,Falafel,Vegetariana,32000,51,3.0,rest_vegetariana_8,Sabor Verde,Vegetariana,5.6433348,-73.539275,2024,12,26,3,0,600,120,600,120,600,120,600,120,600,120,654,163,651,125,3458874437
complementary_plate_vegetariana_45,Hamburguesa Vegetariana,Vegetariana,21500,51,3.9,rest_vegetariana_6,Vegano,Vegetariana,5.6584869,-73.5082897,2024,3,6,2,1,480,1320,480,1320,480,1320,480,1320,480,1320,487,1344,481,1359,
complementary_plate_vegetariana_46,Hamburguesa Vegetariana,Vegetariana,38000,46,3.4,rest_vegetariana_19,Plant Power,Vegetariana,5.6349948,-73.5372382,2025,1,14,1,0,480,1320,480,1320,480,1320,480,1320,480,1320,509,1356,478,1330,3210622138
complementary_plate_vegetariana_47,Pasta con Vegetales,Vegetariana,45000,59,4.5,rest_vegetariana_16,Plant Power,Vegetariana,5.6314285,-73.5210298,2025,5,7,2,0,420,1380,420,1380,420,1380,420,1380,420,1380,406,1428,470,1383,3190607715
complementary_plate_vegetariana_48,Curry Vegetariano Clásico,Vegetariana,36000,71,4.3,rest_vegetariana_9,Sabor Verde,Vegetariana,5.654744,-73.5175729,2024,12,23,0,1,420,1380,420,1380,420,1380,420,1380,420,1380,383,1413,414,1376,
complementary_plate_vegetariana_49,Arepa con Queso Clásico,Vegetariana,19000,89,4.5,rest_vegetariana_14,Plant Power,Vegetariana,5.6289438,-73.5148629,2024,7,18,3,1,720,1380,720,1380,720,1380,720,1380,720,1380,733,1366,733,1437,3108669441
complementary_plate_vegetariana_50,Pasta con Vegetales,Vegetariana,28500,66,4.0,rest_vegetariana_17,Plant Power,Vegetariana,5.6585289,-73.5124547,2024,5,2,3,0,720,1380,720,1380,720,1380,720,1380,720,1380,678,1369,720,1351,
complementary_plate_vegetariana_51,Hamburguesa Vegetariana,Vegetariana,31500,63,4.2,rest_vegetariana_7,Plant Power,Vegetariana,5.6204862,-73.5298691,2025,12,7,6,0,600,120,600,120,600,120,600,120,600,120,578,122,611,162,3847675075
complementary_plate_vegetariana_52,Risotto de Hongos,Vegetariana,18500,81,4.6,rest_vegetariana_18,Sabor Verde,Vegetariana,5.6587952,-73.5396008,2024,7,13,5,0,600,120,600,120,600,120,600,120,600,120,647,170,552,147,
complementary_plate_vegetariana_53,Tacos Vegetarianos,Vegetariana,45000,59,3.1,rest_vegetariana_12,Plant Power,Vegetariana,5.6217264,-73.5110623,2025,4,21,0,0,420,1380,420,1380,420,1380,420,1380,420,1380,362,1402,375,1394,3602794834
complementary_plate_vegetariana_54,Curry Vegetariano,Vegetariana,31000,68,4.0,rest_vegetariana_5,Vegano,Vegetariana,5.6556457,-73.5185737,2024,5,1,2,0,600,120,600,120,600,120,600,120,600,120,639,147,653,100,
complementary_plate_vegetariana_55,Curry Vegetariano Especial,Vegetariana,30500,64,4.6,rest_vegetariana_11,Veggie Garden,Vegetariana,5.641108,-73.5065553,2025,8,25,0,0,420,1380,420,1380,420,1380,420,1380,420,1380,413,1430,438,1423,3955062488
complementary_plate_vegetariana_56,Lasaña Vegetariana,Vegetariana,21000,61,4.4,rest_vegetariana_15,Vegano,Vegetariana,5.6597186,-73.5071445,2025,5,5,0,0,420,1380,420,1380,420,1380,420,1380,420,1380,400,1433,397,1440,
complementary_plate_vegetariana_57,Pasta con Vegetales Clásico,Vegetariana,37500,48,2.5,rest_vegetariana_6,Veggie Garden,Vegetariana,5.6229519,-73.506267,2025,7,6,6,1,600,120,600,120,600,120,600,120,600,120,592,111,563,92,3582145076
complementary_plate_vegetariana_58,Wrap Vegetal,Vegetariana,45000,66,4.1,rest_vegetariana_3,Vegano,Vegetariana,5.6421542,-73.5205962,2024,8,19,0,0,480,1320,480,1320,480,1320,480,1320,480,1320,432,1298,539,1350,3936385870
complementary_plate_vegetariana_59,Curry Vegetariano,Vegetariana,33500,72,4.8,rest_vegetariana_15,Plant Power,Vegetariana,5.6587721,-73.5266549,2025,4,22,1,0,420,1380,420,1380,420,1380,420,1380,420,1380,439,1369,370,1433,
